cuneichar,cuneicharAltLabel,cuneicharLabel,phoneticValues,oslIDs
http://www.wikidata.org/entity/Q87556914,"CUNEIFORM NUMERIC SIGN THREE SHAR2 VARIANT FORM, U+12425",𒐠,"3(gešu), 3(gešʾu)",o0000033
http://www.wikidata.org/entity/Q87556912,"CUNEIFORM NUMERIC SIGN THREE SHAR2, U+12424",𒐠,"3(gešu), 3(gešʾu)",o0000032
http://www.wikidata.org/entity/Q87556916,"CUNEIFORM NUMERIC SIGN FOUR SHAR2, U+12426",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000046
http://www.wikidata.org/entity/Q87556923,"CUNEIFORM NUMERIC SIGN EIGHT SHAR2, U+1242A",𒐍,"08, usa, 8(diš), ussu",o0000078
http://www.wikidata.org/entity/Q87556921,"CUNEIFORM NUMERIC SIGN SEVEN SHAR2, U+12429",𒐒,"7(bur₃), 7(u)",o0000073
http://www.wikidata.org/entity/Q87556926,"CUNEIFORM NUMERIC SIGN NINE SHAR2, U+1242B",𒐝,9(geš₂),o0000086
http://www.wikidata.org/entity/Q87556931,"CUNEIFORM NUMERIC SIGN TWO SHARU, U+1242D",𒐖,2(geš₂),o0000018
http://www.wikidata.org/entity/Q87555241,"DISH, CUNEIFORM SIGN DISH, U+12079, DIŠ",𒁹,"1, 6, 01, m, ana, tiz, 1(barig), 1(bariga), 1(diš), aš₁₀, daš₂, deš, diš, diša, duš₂, eš₄, ge₃, il₄, ili₆, iš₄, makaš, makkaš, nigida, salubug₂, salugub₂, sandak₄, santa₄, šantag, santag₄, šantak, santak₄, saŋtak₄, tal₄, taš₂, til₅, tiš, ṭiš, uš₉",o0000145
http://www.wikidata.org/entity/Q87556934,"CUNEIFORM NUMERIC SIGN THREE SHARU VARIANT FORM, U+1242F",𒐠,"3(gešu), 3(gešʾu)",o0000031
http://www.wikidata.org/entity/Q87556932,"CUNEIFORM NUMERIC SIGN THREE SHARU, U+1242E",𒐠,"3(gešu), 3(gešʾu)",o0000030
http://www.wikidata.org/entity/Q87556936,"CUNEIFORM NUMERIC SIGN FOUR SHARU, U+12430",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000045
http://www.wikidata.org/entity/Q87556951,"CUNEIFORM NUMERIC SIGN THREE BURU, U+12436",𒐠,"3(gešu), 3(gešʾu)",o0000025
http://www.wikidata.org/entity/Q87556949,"CUNEIFORM NUMERIC SIGN TWO BURU, U+12435",𒐖,2(geš₂),o0000012
http://www.wikidata.org/entity/Q87556954,"CUNEIFORM NUMERIC SIGN THREE BURU VARIANT FORM, U+12437",𒐠,"3(gešu), 3(gešʾu)",o0000026
http://www.wikidata.org/entity/Q87556955,"CUNEIFORM NUMERIC SIGN FOUR BURU, U+12438",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000039
http://www.wikidata.org/entity/Q87555900,"CUNEIFORM SIGN LAGAB TIMES BI, U+121C1",𒇁,kunin₃,o0001805
http://www.wikidata.org/entity/Q87556963,"CUNEIFORM NUMERIC SIGN THREE VARIANT FORM ESH21, U+1243B",𒐠,"3(gešu), 3(gešʾu)",o0000023
http://www.wikidata.org/entity/Q87556961,"CUNEIFORM NUMERIC SIGN THREE VARIANT FORM ESH16, U+1243A",𒐠,"3(gešu), 3(gešʾu)",o0000859
http://www.wikidata.org/entity/Q87556965,"CUNEIFORM NUMERIC SIGN FOUR VARIANT FORM LIMMU, U+1243C",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000427
http://www.wikidata.org/entity/Q87556970,"CUNEIFORM NUMERIC SIGN FOUR VARIANT FORM LIMMU A, U+1243E",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000428
http://www.wikidata.org/entity/Q87556968,"CUNEIFORM NUMERIC SIGN FOUR VARIANT FORM LIMMU4, U+1243D",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000036
http://www.wikidata.org/entity/Q87556973,"CUNEIFORM NUMERIC SIGN FOUR VARIANT FORM LIMMU B, U+1243F",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000429
http://www.wikidata.org/entity/Q87556978,"CUNEIFORM NUMERIC SIGN SEVEN VARIANT FORM IMIN3, U+12441",𒐒,"7(bur₃), 7(u)",o0000067
http://www.wikidata.org/entity/Q87556982,"CUNEIFORM NUMERIC SIGN SEVEN VARIANT FORM IMIN B, U+12443",𒐒,"7(bur₃), 7(u)",o0025653
http://www.wikidata.org/entity/Q87556980,"CUNEIFORM NUMERIC SIGN SEVEN VARIANT FORM IMIN A, U+12442",𒐒,"7(bur₃), 7(u)",o0025651
http://www.wikidata.org/entity/Q87555298,"CUNEIFORM SIGN EN TIMES GAN2 TENU, U+12099",𒂙,"enkar, buru₁₄, ešgiri₂, bar₈, bur₁₄, ebur, eburuₓ, enkara, eškiri₂, geššir, giššir, ŋeššir, ŋiššir, ru₁₃, sibir₂, šibir₂, sullim",o0001078
http://www.wikidata.org/entity/Q87556986,"CUNEIFORM NUMERIC SIGN EIGHT VARIANT FORM USSU3, U+12445",𒐍,"08, usa, 8(diš), ussu",o0000590
http://www.wikidata.org/entity/Q87555296,"CUNEIFORM SIGN EN TIMES GAN2, U+12098",𒂘,,o0001079
http://www.wikidata.org/entity/Q87556984,"CUNEIFORM NUMERIC SIGN EIGHT VARIANT FORM USSU, U+12444",𒐍,"08, usa, 8(diš), ussu",o0000145
http://www.wikidata.org/entity/Q87556990,"CUNEIFORM NUMERIC SIGN NINE VARIANT FORM ILIMMU3, U+12447",𒐝,9(geš₂),o0000081
http://www.wikidata.org/entity/Q87556989,"CUNEIFORM NUMERIC SIGN NINE VARIANT FORM ILIMMU, U+12446",𒐝,9(geš₂),o0000250
http://www.wikidata.org/entity/Q87556995,"CUNEIFORM NUMERIC SIGN NINE VARIANT FORM ILIMMU A, U+12449",𒐝,9(geš₂),o0000083
http://www.wikidata.org/entity/Q87555630,"ia, CUNEIFORM SIGN I A, U+12140",𒅀,"ia, ie, ii, iu, yi₂",o0001478
http://www.wikidata.org/entity/Q87556822,"CUNEIFORM SIGN TI2, U+12397",𒎗,,o0027220
http://www.wikidata.org/entity/Q87556366,"CUNEIFORM SIGN SHA3 TIMES TUR, U+122B4",𒊴,peš₁₃,o0002701
http://www.wikidata.org/entity/Q87555147,"CUNEIFORM SIGN BI TIMES A, U+1204A",𒁊,,o0000926
http://www.wikidata.org/entity/Q87555153,"CUNEIFORM SIGN BU, U+1204D",𒁍,"madal, pu, bu, malla, mulla, sir₂, gid₂, kim₃, bur₁₂, dim₁₃, dul₁₀, dur₇, gazibu, gazimbi, gazinbi, gazinbu, gi₂₇, gida₂, gidi₃, gidim₃, gim₇, git₂, giṭ₂, guz₂, kid₁₀, kit₁₀, madla, madlu, madul, mudla, mudlu, mudra₃, mudru₃, mudul, mullu, nun₃, pi₈, qid₂, qit₂, ra₅, šaški, šašku, ser₂, šer₂, šir₂, su₁₃, šud₂, sud₄, suš₃, tur₈",o0000124
http://www.wikidata.org/entity/Q87556385,"CUNEIFORM SIGN SHEG9, U+122BE",𒊾,"sigga, šeg₉, kiši₆, sa₂₁, sabar₂, seg₁₄, šega₉, segga, šegga, šenbar, šenₓ, šeŋ₉, šeŋbar, sig₁₄",o0002832
http://www.wikidata.org/entity/Q87556402,"CUNEIFORM SIGN SHIM TIMES A, U+122C7",𒋇,"dumgal, lumgi₂, lunga₂, ningi₂, nungi₂, siraš₂, siris₂",o0002748
http://www.wikidata.org/entity/Q87555175,"CUNEIFORM SIGN DAG KISIM5 TIMES AMAR, U+12058",𒁘,"garim₂, ŋarim₂",o0000950
http://www.wikidata.org/entity/Q87556404,"CUNEIFORM SIGN SHIM TIMES BAL, U+122C8",𒋈,"šembulug₄, šimbulug₄",o0002749
http://www.wikidata.org/entity/Q87556405,"CUNEIFORM SIGN SHIM TIMES BULUG, U+122C9",𒋉,"šembulug₅, šemmug, šimbulug₅, šimmug",o0002750
http://www.wikidata.org/entity/Q87556408,"CUNEIFORM SIGN SHIM TIMES GAR, U+122CB",𒋋,"siraš₃, bappir, babir, bappira, birₓ, lumgi₃, lunga₃, ningi₃, nungi₃, šinₓ, siris₃",o0002752
http://www.wikidata.org/entity/Q87556941,"CUNEIFORM NUMERIC SIGN SHAR2 TIMES GAL PLUS DISH, U+12432",𒐲,šargaldiš,o0002681
http://www.wikidata.org/entity/Q87556417,"CUNEIFORM SIGN SHIM TIMES MUG, U+122D0",𒋐,"nug, šimbulug₂",o0002757
http://www.wikidata.org/entity/Q87555192,"CUNEIFORM SIGN DAG KISIM5 TIMES HA, U+12060",𒁠,"hulum₃, hunin",o0000957
http://www.wikidata.org/entity/Q87556424,"CUNEIFORM SIGN NU11 TENU, CUNEIFORM SIGN SHIR TENU, U+122D4",𒋔,,o0000492
http://www.wikidata.org/entity/Q87556431,"CUNEIFORM SIGN SHU OVER INVERTED SHU, U+122D8",𒋘,lilₓ,o0002764
http://www.wikidata.org/entity/Q87556437,"CUNEIFORM SIGN SI, U+122DB",𒋛,"se, si, sig₉, huₓ, śe, še₂, seg₉, śi, ši₂, ṣi₃",o0000525
http://www.wikidata.org/entity/Q87555214,"CUNEIFORM SIGN DAG KISIM5 TIMES SI, U+1206A",𒁪,kisim₂,o0000964
http://www.wikidata.org/entity/Q87556450,"CUNEIFORM SIGN SU, U+122E2",𒋢,"su, kus, kuz, sug₆, guš, kuš, śu, šu₁₁, sudₓ, sum₃, šuruppakₓ",o0000531
http://www.wikidata.org/entity/Q87555230,"CUNEIFORM SIGN DIB, U+12073",𒁳,"dap, tip, deb, dib, tep, dab, dip, tib, daba, teb, dibi, dabe, dul₈, ṭab₃, ṭap₃, ṭeb, ṭep, ṭib, ṭip",o0000140
http://www.wikidata.org/entity/Q87556461,"CUNEIFORM SIGN SUM, U+122E7",𒋧,"sumu, sum, sig₁₀, /zeŋ/, ari₆, sar₈, še₁₉, se₃, seg₁₀, si₃, sik₁₀, sim₂, su₁₂, śum₂, šum₂, šumu₂, sun₃, šun₄, zar₃",o0000536
http://www.wikidata.org/entity/Q87555243,"DU, Du, CUNEIFORM SIGN DU, U+1207A, cuneiform sign DU",𒁺,"du, gen, gin, qub, gup, kub, kup, guba, qup, gub, gir₇, tum₂, ar₆, ara₆, aragub, de₆, di₆, er₁₀, ge₁₃, gim₆, ginaₓ, gubu, im₆, ir₁₀, kaš₅, kim₆, kin₇, lah₆, men₃, miₓ, ŋen, ŋim₆, ŋin, ra₂, re₆, ri₆, ša₄, še₁₃, tu₃, ṭu₃, tuma₂, tumu₂, ur₈",o0000149
http://www.wikidata.org/entity/Q87555252,"CUNEIFORM SIGN DUB TIMES ESH2, U+1207F",𒁿,gaz₃,o0000999
http://www.wikidata.org/entity/Q87556491,"CUNEIFORM SIGN TAG TIMES UD, U+122F9",𒋹,"silig₂, tibir₃",o0002399
http://www.wikidata.org/entity/Q87556492,"CUNEIFORM SIGN TAK4, U+122FA, CUNEIFORM SIGN KID2",𒋺,"dad, tat, dat, tad, tak₄, azad₂, erbura, da₁₃, gid₆, gudibir, gudₓ, irbura, kamₓ, kid₂, kit₂, šuru₆, šurum₆, šuₓ, ta₆, tag₄, taka₄, ṭat, tukₓ, urₓ",o0000547
http://www.wikidata.org/entity/Q87556493,"Qut, CUNEIFORM SIGN TAR, U+122FB",𒋻,"haz, kuksu, sil, has, kud, tara, qut, tar, sulu, sila, sel, kut, qud, dar₆, gud₄, haš, haṣ, hiz, hus₂, ku₅, kudma, kur₅, kuru₅, kurum₅, kutu, qadmaₓ, qadmu, qudma, qudmu, qumₓ, qutu, šar₇, šel, šil, siₓ, ṭar, taₓ, ter₂, tir₂, ṭir₂, ursagsim, ursaŋsim, zil₀, zil₃",o0000548
http://www.wikidata.org/entity/Q87556515,"CUNEIFORM SIGN TUK, U+12307",𒌇,"tuk, tuq, tug, tuku, du₁₂, duk₂, raš₂, ta₉, tu₁₂",o0000558
http://www.wikidata.org/entity/Q87556517,"CUNEIFORM SIGN TUM, U+12308",𒌈,"tum, dum, suri, ib₂, dam₃, du₄, eb₂, eger₄, egir₄, egur₄, ep₂, geškadₓ, giškadₓ, ip₂, ŋeškadₓ, ŋiškadₓ, tam₄, tim₂, tu₄, ṭu₄, ṭum",o0000559
http://www.wikidata.org/entity/Q87557048,"CUNEIFORM NUMERIC SIGN TWO THIRDS VARIANT FORM A, U+1245E",𒑞,f₂,o0000182
http://www.wikidata.org/entity/Q87557055,"CUNEIFORM NUMERIC SIGN OLD ASSYRIAN ONE QUARTER, U+12462",𒑢,"1/4, f₆",o0000186
http://www.wikidata.org/entity/Q87557052,"CUNEIFORM NUMERIC SIGN ONE QUARTER ASH, U+12460",𒑠,"1/4(iku), f₄",o0000184
http://www.wikidata.org/entity/Q87556534,"CUNEIFORM SIGN U OVER U U REVERSED OVER U REVERSED, U+12310",𒌐,"bargi, mašgi",o0002444
http://www.wikidata.org/entity/Q87556536,"Ú (cuneiform), CUNEIFORM SIGN U2, U+12311",𒌑,"sam, kuš₃, u₂, ba₆, bu₁₁, hazabur, kazab, kazabu, kazabur, kazbi, kazbu, kešₓ, kilibu, kušumₓ, kuzbi, kuzbu, mašammi, maššam, mat šammi, pu₁₁, šam, tešbi, wa₃, wuₓ",o0000599
http://www.wikidata.org/entity/Q87555310,"CUNEIFORM SIGN ERIN2, U+1209F, ERIM",𒂟,"nuri, zap, zab, erin₂, rin₂, zalag₂, bir₃, erem, eren₂, erena₂, erim, erina₂, hiš₃, lah₂, lih₂, nura, nuru, par₅, per₂, pir₂, rina₂, ṣab, ṣābu, ṣap, sap₂, ṣapa, tam₅, udaₓ",o0000175
http://www.wikidata.org/entity/Q87556541,"CUNEIFORM SIGN UD KUSHU2, U+12314, CUNEIFORM SIGN UH2",𒌔,"garu, ah₆, akšak, huya, keš₁₈, keši₁₈, kua₂, kuia, kušaₓ, kušu₃, kuwa₂, kuya₂, uh₂, uhu₂, uʾ₄",o0002500
http://www.wikidata.org/entity/Q87556554,"CUNEIFORM SIGN UD SHESHIG, U+1231A",𒌚,itudₓ,o0000569
http://www.wikidata.org/entity/Q87555326,"CUNEIFORM SIGN EZEN TIMES DUN3 GUNU, U+120A7",𒂧,"dugin, dugina",o0001106
http://www.wikidata.org/entity/Q87555338,"CUNEIFORM SIGN EZEN TIMES KASKAL SQUARED, U+120AD",𒂭,gugu₂,o0000644
http://www.wikidata.org/entity/Q87555336,"CUNEIFORM SIGN EZEN TIMES KASKAL, U+120AC",𒂬,"ubar, ul₅, ubara, umbara, sud₅, asilaₓ, kum₃, sil₅, un₄, usigi",o0001111
http://www.wikidata.org/entity/Q87555113,"CUNEIFORM SIGN ASH KABA TENU, U+1203A",𒀺,"ulilₓ, utaqaₓ, uzalag, uzalagₓ",o0000107
http://www.wikidata.org/entity/Q87557092,"CUNEIFORM SIGN AB TIMES NUN TENU, U+12480",𒒀,,o0000753
http://www.wikidata.org/entity/Q87557098,"CUNEIFORM SIGN BAD TIMES DISH TENU, U+12483",𒒃,,o0000897
http://www.wikidata.org/entity/Q87556573,"CUNEIFORM SIGN UMUM, U+12323, CUNEIFORM SIGN SIMUG",𒌣,"simug, umun₂, umum",o0000573
http://www.wikidata.org/entity/Q87555344,"CUNEIFORM SIGN EZEN TIMES LAL TIMES LAL, U+120B0",𒂰,"asil, asila, asilal, silₓ",o0001113
http://www.wikidata.org/entity/Q87555350,"CUNEIFORM SIGN EZEN TIMES UD, U+120B4",𒂴,"asil₆, asila₆, asilal₆, sil₁₀, sillal",o0001118
http://www.wikidata.org/entity/Q87556582,"ur, CUNEIFORM SIGN UR, U+12328",𒌨,"ur, tas, taz, das, ura, lik, leq, liq, lig, teš₂, a₈, aia₃, aya₃, daš, deš₃, dulₓ, kalbu, li₇, liki, lu₆, nigₓ, ru₇, šuzi, tan₈, taš, taṣ, ṭaš, taša, tes₂, tis₂, tiš₂, tiṣ₂, tiz₂, uru₁₃",o0000576
http://www.wikidata.org/entity/Q87557111,"CUNEIFORM SIGN DAG TIMES KUR, U+12489",𒒉,,o0000969
http://www.wikidata.org/entity/Q87557109,"CUNEIFORM SIGN DA TIMES TAK4, U+12488",𒒈,,o0000971
http://www.wikidata.org/entity/Q87556588,"CUNEIFORM SIGN UR2, U+1232B",𒌫,"ur₂, uru₈",o0000585
http://www.wikidata.org/entity/Q87557112,"CUNEIFORM SIGN DIM TIMES IGI, U+1248A",𒒊,,o0000976
http://www.wikidata.org/entity/Q87555360,"CUNEIFORM SIGN GA2 TIMES A PLUS IGI, U+120BA",𒂺,"piru, pi₇",o0001249
http://www.wikidata.org/entity/Q87556601,"CUNEIFORM SIGN UR2 TIMES NUN, U+12330",𒌰,"ušbar, ušbur",o0002595
http://www.wikidata.org/entity/Q87555374,"CUNEIFORM SIGN GA2 TIMES BUR, U+120C1",𒃁,ŋaburraₓ,o0001291
http://www.wikidata.org/entity/Q87556607,"CUNEIFORM SIGN UR2 TIMES U2 PLUS BI, U+12333",𒌳,,o0002587
http://www.wikidata.org/entity/Q87557139,"CUNEIFORM SIGN DUG TIMES KUR, U+1249B",𒒛,,o0001023
http://www.wikidata.org/entity/Q87557142,"CUNEIFORM SIGN DUG TIMES KUSHU2, U+1249C, CUNEIFORM SIGN DUG TIMES UH3 (𒂁 × 𒆵)",𒒜,,o0001024
http://www.wikidata.org/entity/Q87555399,"CUNEIFORM SIGN GA2 TIMES GI, U+120CD",𒃍,"gurdub, bisagₓ, bisanₓ, gagi₂, gagia₂",o0001305
http://www.wikidata.org/entity/Q87556631,"CUNEIFORM SIGN URU TIMES GAN2 TENU, U+1233E",𒌾,"urutamga, ru₁₁, ubₓ, uru₁₁, urub",o0002561
http://www.wikidata.org/entity/Q87556628,"CUNEIFORM SIGN URU TIMES GA, U+1233C",𒌼,"šakir₃, šakira₃, šikira₃",o0002563
http://www.wikidata.org/entity/Q87555401,"CUNEIFORM SIGN GA2 TIMES GI4, U+120CE",𒃎,"egia, gagi, gagia, gurdub₂, ŋagia, pisagₓ, pisanₓ",o0001306
http://www.wikidata.org/entity/Q87555406,"CUNEIFORM SIGN GA2 TIMES HA PLUS LU PLUS ESH2, U+120D1",𒃑,halubba,o0001263
http://www.wikidata.org/entity/Q87555410,"CUNEIFORM SIGN GA2 TIMES HAL PLUS LA, U+120D3",𒃓,"ehalla, gahalla, ŋahalla",o0001264
http://www.wikidata.org/entity/Q87556645,"CUNEIFORM SIGN URU TIMES KI, U+12345",𒍅,,o0002569
http://www.wikidata.org/entity/Q87555419,"CUNEIFORM SIGN GA2 TIMES KAK, U+120D8",𒃘,"am₄, ama₄",o0001310
http://www.wikidata.org/entity/Q87555417,"CUNEIFORM SIGN GA2 TIMES ISH PLUS HU PLUS ASH, U+120D7",𒃗,"išhuru₅, išhurum₅",o0001266
http://www.wikidata.org/entity/Q87557178,"CUNEIFORM SIGN EZEN SHESHIG TIMES IGI GUNU, U+124AF",𒒯,,o0001093
http://www.wikidata.org/entity/Q87557181,"CUNEIFORM SIGN EZEN SHESHIG TIMES LAL, U+124B1",𒒱,,o0001094
http://www.wikidata.org/entity/Q87556660,"CUNEIFORM SIGN URU TIMES TU, U+1234B",𒍋,"šeg₅, šig₅, sigₓ",o0002576
http://www.wikidata.org/entity/Q87557120,"CUNEIFORM SIGN DUG TIMES ASH, U+1248E",𒒎,,o0001011
http://www.wikidata.org/entity/Q87557194,"CUNEIFORM SIGN GA2 TIMES DIM GUNU, U+124B7",𒒷,,o0001293
http://www.wikidata.org/entity/Q87557134,"CUNEIFORM SIGN DUG TIMES HI, U+12498",𒒘,,o0001020
http://www.wikidata.org/entity/Q87557135,"CUNEIFORM SIGN DUG TIMES IGI GUNU, U+12499",𒒙,,o0002753
http://www.wikidata.org/entity/Q87557137,"CUNEIFORM SIGN DUG TIMES KASKAL, U+1249A",𒒚,,o0001022
http://www.wikidata.org/entity/Q87555454,"CUNEIFORM SIGN GA2 TIMES UD, U+120EB",𒃫,"karam, etam, erim₄, erin₄",o0001326
http://www.wikidata.org/entity/Q87557147,"CUNEIFORM SIGN DUG TIMES LAM, U+1249F",𒒟,,o0001026
http://www.wikidata.org/entity/Q87556685,"CUNEIFORM SIGN USH2, U+12357",𒍗,,o0000598
http://www.wikidata.org/entity/Q87557209,"CUNEIFORM SIGN GA2 TIMES KUSHU2 PLUS KASKAL, U+124BF",𒒿,,o0001268
http://www.wikidata.org/entity/Q87557145,"CUNEIFORM SIGN DUG TIMES LAK-020, U+1249E",𒒞,,o0001025
http://www.wikidata.org/entity/Q87557215,"CUNEIFORM SIGN GA2 TIMES LUH, U+124C2",𒓂,,o0001315
http://www.wikidata.org/entity/Q87557213,"CUNEIFORM SIGN GA2 TIMES LAM TIMES KUR, U+124C1",𒓁,,o0001270
http://www.wikidata.org/entity/Q87557222,"CUNEIFORM SIGN GA2 TIMES NE PLUS E2, U+124C5",𒓅,,o0001272
http://www.wikidata.org/entity/Q87556702,"CUNEIFORM SIGN ZA SQUARED TIMES KUR, U+1235F",𒍟,"geštae, gištae, gištaʾe, gištaʾi, ŋeštae",o0000619
http://www.wikidata.org/entity/Q87555475,"CUNEIFORM SIGN GAN, U+120F6",𒃶,"gan, kan, kana, qan, gana, gam₄, he₂, hi₂, li₆, sag₇, saga₇, seg₁₆, sig₁₆",o0000197
http://www.wikidata.org/entity/Q87557228,"CUNEIFORM SIGN GA2 TIMES ZIZ2, U+124C8, CUNEIFORM SIGN GAZI (𒆸 × 𒍩)",𒓈,,o0001329
http://www.wikidata.org/entity/Q87555481,"CUNEIFORM SIGN GAN2 OVER GAN2, U+120F9",𒃹,,o0001217
http://www.wikidata.org/entity/Q87556723,"CUNEIFORM SIGN ZIG, U+12368",𒍨,"zig, zik, zib₂, ziq, haš₂, heš₂, hiš₂, ṣib₂, zaq₄, zeb₂, ziqi",o0000611
http://www.wikidata.org/entity/Q87555503,"CUNEIFORM SIGN GI4, U+12104",𒄄,"gi₄, ga₈, gagri, ge₄, ki₈, qe₄, qi₄",o0000219
http://www.wikidata.org/entity/Q87556735,"CUNEIFORM SIGN ZUM, U+1236E",𒍮,"garig, zum, gariŋ₂, gazum₂, hal₂, haš₄, ri₄, rig₂, rik₂, rimₓ, riŋ₂, riq₂, ṣim, sim₅, ṣu, su₁₄, šu₁₅, ṣum, sum₂, zu₃",o0000617
http://www.wikidata.org/entity/Q87557263,"CUNEIFORM SIGN LAK-051, U+124DA",𒓚,,o0000551
http://www.wikidata.org/entity/Q87557196,"CUNEIFORM SIGN GA2 TIMES DUG TIMES IGI GUNU, U+124B8",𒒸,,o0001254
http://www.wikidata.org/entity/Q87555516,"CUNEIFORM SIGN GIR3, U+1210A",𒄊,"wir, ŋiri₃, irra, ir₉, anše₂, anšu₂, er₉, ger₃, gir₃, giri₃, giru₃, huš₂, imeriₓ, kir₁₀, kiri₅, merₓ, miriₓ, ŋir₃, qir₇, šakan₂, sakkan, šakkan₂, sumugan, sumugga, sumukan, sumuqan",o0000215
http://www.wikidata.org/entity/Q87557286,"CUNEIFORM SIGN LAK-225, U+124E5",𒓥,,o0000329
http://www.wikidata.org/entity/Q87557234,"CUNEIFORM SIGN GISH TIMES GISH CROSSING GISH, U+124CB",𒓋,gabaₓ,o0001405
http://www.wikidata.org/entity/Q87557239,"CUNEIFORM SIGN HA TENU GUNU, U+124CE",𒓎,,o0000235
http://www.wikidata.org/entity/Q87555554,"CUNEIFORM SIGN GU2 TIMES SAL PLUS TUG2, U+1211C",𒄜,gueriši,o0001428
http://www.wikidata.org/entity/Q87557241,"CUNEIFORM SIGN HI TIMES ASH OVER HI TIMES ASH, U+124CF",𒓏,,o0000624
http://www.wikidata.org/entity/Q87555559,"CUNEIFORM SIGN GUD, U+1211E",𒄞,"bahar, gud, gudma, alap, gar₄, gudu, alpu, aštub, dapar, dapara, dipar, eštub, gadma, gara₄, gidim₇, gu₄, gugarid, har₂, hara₂, kamuš, ku₁₅, kušdim, kušgim, kušum₃, lagabₓ, qadma, qudmaₓ, rušban, rušpan, šukum, šušgim, zeb₃, zib₃",o0000222
http://www.wikidata.org/entity/Q87557251,"CUNEIFORM SIGN LAGAB TIMES ZU OVER ZU, U+124D4",𒓔,,o0001790
http://www.wikidata.org/entity/Q87557253,"CUNEIFORM SIGN LAK-003, U+124D5",𒓕,,o0000349
http://www.wikidata.org/entity/Q87557259,"CUNEIFORM SIGN LAK-030, U+124D8",𒓘,,o0000350
http://www.wikidata.org/entity/Q87555577,"CUNEIFORM SIGN GURUN, U+12127",𒄧,"gurin, gurun, bur₇, buru₇, guru₂₀, kurrunₓ, kurun₆",o0000227
http://www.wikidata.org/entity/Q87557274,"CUNEIFORM SIGN LAK-130, U+124E0",𒓠,,o0000314
http://www.wikidata.org/entity/Q87557278,"CUNEIFORM SIGN LAK-210, U+124E2",𒓢,,o0000323
http://www.wikidata.org/entity/Q87555585,"CUNEIFORM SIGN HA GUNU, U+1212B, CUNEIFROM SIGN GIR",𒄫,"ker, kiri, gir, kir, pis, ger, pes, qer, pus, giri, peš, biš, bis₂, buš₂, ha₆, kar₄, ŋir, ŋiri, piš, piša, puš₃, qir, qiri",o0000233
http://www.wikidata.org/entity/Q87557297,"CUNEIFORM SIGN LAK-343, U+124EA",𒓪,,o0000355
http://www.wikidata.org/entity/Q87557303,"CUNEIFORM SIGN LAK-383, U+124ED",𒓭,,o0000363
http://www.wikidata.org/entity/Q87557365,"CUNEIFORM SIGN LAK-636, U+1250C",𒔌,,o0000405
http://www.wikidata.org/entity/Q87555612,"CUNEIFORM SIGN HU, U+12137",𒄷,"hu, pag, bag, bah, pak, paq, bak, baq, mušen, dalₓ, muš₈, mušena, pa₇, pah₃, puq₂, u₁₁, usan₅, ʾu₅",o0000239
http://www.wikidata.org/entity/Q87557368,"CUNEIFORM SIGN LAK-648, U+1250D",𒔍,,o0002572
http://www.wikidata.org/entity/Q87557372,"CUNEIFORM SIGN LAK-648 TIMES GA, U+1250F",𒔏,,o0001878
http://www.wikidata.org/entity/Q87555620,"CUNEIFORM SIGN HUB2 TIMES KASKAL, U+1213B",𒄻,,o0001475
http://www.wikidata.org/entity/Q87557319,"CUNEIFORM SIGN LAK-449 TIMES PAP PLUS PAP PLUS LU3, U+124F5",𒓵,,o0001855
http://www.wikidata.org/entity/Q87557317,"CUNEIFORM SIGN LAK-449 TIMES PAP PLUS LU3, U+124F4",𒓴,,o0001854
http://www.wikidata.org/entity/Q87557384,"CUNEIFORM SIGN LAK-648 TIMES UD, U+12515",𒔕,,o0001883
http://www.wikidata.org/entity/Q87555633,"CUNEIFORM SIGN IDIM, U+12142, CUNEIFORM SIGN N-23",𒅂,"mid, idim, ari₂, banda₄, eše₃, dehi₄, haniš, iri₈, kir₅, nagbu, rapiqu₂, sullat, šullat, tehi₄, uri₄",o0000245
http://www.wikidata.org/entity/Q87555643,"CUNEIFORM SIGN IGI DIB, U+12147, Ù, CUNEIFORM SIGN U3",𒅇,"ša₁₇, u₃",o0001487
http://www.wikidata.org/entity/Q87557334,"CUNEIFORM SIGN LAK-493, U+124FD",𒓽,,o0000777
http://www.wikidata.org/entity/Q87557336,"CUNEIFORM SIGN LAK-495, U+124FE",𒓾,,o0000387
